Datetime,MW
2004-10-07 01:00:00,12484.0
2004-10-07 02:00:00,12054.0
2004-10-07 03:00:00,11745.0
2004-10-07 04:00:00,11757.0
2004-10-07 05:00:00,12041.0
2004-10-07 06:00:00,12823.0
2004-10-07 07:00:00,14394.0
2004-10-07 08:00:00,15463.0
2004-10-07 09:00:00,15488.0
2004-10-07 10:00:00,15585.0
2004-10-07 11:00:00,15597.0
2004-10-07 12:00:00,15515.0
2004-10-07 13:00:00,15508.0
2004-10-07 14:00:00,15547.0
2004-10-07 15:00:00,15522.0
2004-10-07 16:00:00,15333.0
2004-10-07 17:00:00,15266.0
2004-10-07 18:00:00,14972.0
2004-10-07 19:00:00,15042.0
2004-10-07 20:00:00,15742.0
2004-10-07 21:00:00,15893.0
2004-10-07 22:00:00,15407.0
2004-10-07 23:00:00,14359.0
2004-10-07 00:00:00,13249.0
