Datetime,MW
2005-01-05 01:00:00,25702.0
2005-01-05 02:00:00,24669.0
2005-01-05 03:00:00,24179.0
2005-01-05 04:00:00,24124.0
2005-01-05 05:00:00,24760.0
2005-01-05 06:00:00,26917.0
2005-01-05 07:00:00,30888.0
2005-01-05 08:00:00,33710.0
2005-01-05 09:00:00,34146.0
2005-01-05 10:00:00,34561.0
2005-01-05 11:00:00,35050.0
2005-01-05 12:00:00,35252.0
2005-01-05 13:00:00,35271.0
2005-01-05 14:00:00,35271.0
2005-01-05 15:00:00,35175.0
2005-01-05 16:00:00,35543.0
2005-01-05 17:00:00,37045.0
2005-01-05 18:00:00,39283.0
2005-01-05 19:00:00,39156.0
2005-01-05 20:00:00,38528.0
2005-01-05 21:00:00,37387.0
2005-01-05 22:00:00,35619.0
2005-01-05 23:00:00,32713.0
2005-01-05 00:00:00,27679.0
