Datetime,MW
2004-11-23 01:00:00,13158.0
2004-11-23 02:00:00,12767.0
2004-11-23 03:00:00,12539.0
2004-11-23 04:00:00,12462.0
2004-11-23 05:00:00,12655.0
2004-11-23 06:00:00,13484.0
2004-11-23 07:00:00,15037.0
2004-11-23 08:00:00,15885.0
2004-11-23 09:00:00,15803.0
2004-11-23 10:00:00,15860.0
2004-11-23 11:00:00,15942.0
2004-11-23 12:00:00,15784.0
2004-11-23 13:00:00,15615.0
2004-11-23 14:00:00,15500.0
2004-11-23 15:00:00,15257.0
2004-11-23 16:00:00,15161.0
2004-11-23 17:00:00,15357.0
2004-11-23 18:00:00,16153.0
2004-11-23 19:00:00,16388.0
2004-11-23 20:00:00,16224.0
2004-11-23 21:00:00,15980.0
2004-11-23 22:00:00,15497.0
2004-11-23 23:00:00,14650.0
2004-11-23 00:00:00,13871.0
