Datetime,MW
2004-12-11 01:00:00,10457.0
2004-12-11 02:00:00,9662.0
2004-12-11 03:00:00,9245.0
2004-12-11 04:00:00,8939.0
2004-12-11 05:00:00,8863.0
2004-12-11 06:00:00,8921.0
2004-12-11 07:00:00,9332.0
2004-12-11 08:00:00,9882.0
2004-12-11 09:00:00,10422.0
2004-12-11 10:00:00,10911.0
2004-12-11 11:00:00,11224.0
2004-12-11 12:00:00,11427.0
2004-12-11 13:00:00,11362.0
2004-12-11 14:00:00,11303.0
2004-12-11 15:00:00,11113.0
2004-12-11 16:00:00,11042.0
2004-12-11 17:00:00,11197.0
2004-12-11 18:00:00,12096.0
2004-12-11 19:00:00,12602.0
2004-12-11 20:00:00,12469.0
2004-12-11 21:00:00,12314.0
2004-12-11 22:00:00,12049.0
2004-12-11 23:00:00,11743.0
2004-12-11 00:00:00,11472.0
