Datetime,MW
2004-12-02 01:00:00,26894.0
2004-12-02 02:00:00,25985.0
2004-12-02 03:00:00,25638.0
2004-12-02 04:00:00,25719.0
2004-12-02 05:00:00,26575.0
2004-12-02 06:00:00,29000.0
2004-12-02 07:00:00,33105.0
2004-12-02 08:00:00,34605.0
2004-12-02 09:00:00,34869.0
2004-12-02 10:00:00,34352.0
2004-12-02 11:00:00,33943.0
2004-12-02 12:00:00,33395.0
2004-12-02 13:00:00,32844.0
2004-12-02 14:00:00,32645.0
2004-12-02 15:00:00,32365.0
2004-12-02 16:00:00,32454.0
2004-12-02 17:00:00,34144.0
2004-12-02 18:00:00,37422.0
2004-12-02 19:00:00,37693.0
2004-12-02 20:00:00,37401.0
2004-12-02 21:00:00,36839.0
2004-12-02 22:00:00,35290.0
2004-12-02 23:00:00,32592.0
2004-12-02 00:00:00,28952.0
