Datetime,MW
2005-01-01 00:00:00,10115.0
2005-01-01 01:00:00,9752.0
2005-01-01 02:00:00,9336.0
2005-01-01 03:00:00,8975.0
2005-01-01 04:00:00,8689.0
2005-01-01 05:00:00,8508.0
2005-01-01 06:00:00,8519.0
2005-01-01 07:00:00,8567.0
2005-01-01 08:00:00,8819.0
2005-01-01 09:00:00,8806.0
2005-01-01 10:00:00,8901.0
2005-01-01 11:00:00,9155.0
2005-01-01 12:00:00,9375.0
2005-01-01 13:00:00,9695.0
2005-01-01 14:00:00,9894.0
2005-01-01 15:00:00,9922.0
2005-01-01 16:00:00,9981.0
2005-01-01 17:00:00,10153.0
2005-01-01 18:00:00,10833.0
2005-01-01 19:00:00,11378.0
2005-01-01 20:00:00,11394.0
2005-01-01 21:00:00,11251.0
2005-01-01 22:00:00,11145.0
2005-01-01 23:00:00,10842.0
