Datetime,MW
2004-10-08 01:00:00,12468.0
2004-10-08 02:00:00,12046.0
2004-10-08 03:00:00,11749.0
2004-10-08 04:00:00,11784.0
2004-10-08 05:00:00,11919.0
2004-10-08 06:00:00,12610.0
2004-10-08 07:00:00,14209.0
2004-10-08 08:00:00,15239.0
2004-10-08 09:00:00,15297.0
2004-10-08 10:00:00,15429.0
2004-10-08 11:00:00,15545.0
2004-10-08 12:00:00,15586.0
2004-10-08 13:00:00,15626.0
2004-10-08 14:00:00,15703.0
2004-10-08 15:00:00,15651.0
2004-10-08 16:00:00,15514.0
2004-10-08 17:00:00,15369.0
2004-10-08 18:00:00,15116.0
2004-10-08 19:00:00,14930.0
2004-10-08 20:00:00,15315.0
2004-10-08 21:00:00,15270.0
2004-10-08 22:00:00,14785.0
2004-10-08 23:00:00,13977.0
2004-10-08 00:00:00,13271.0
