Datetime,MW
2004-11-11 01:00:00,1717.0
2004-11-11 02:00:00,1644.0
2004-11-11 03:00:00,1619.0
2004-11-11 04:00:00,1601.0
2004-11-11 05:00:00,1646.0
2004-11-11 06:00:00,1762.0
2004-11-11 07:00:00,2007.0
2004-11-11 08:00:00,2137.0
2004-11-11 09:00:00,2153.0
2004-11-11 10:00:00,2173.0
2004-11-11 11:00:00,2195.0
2004-11-11 12:00:00,2202.0
2004-11-11 13:00:00,2207.0
2004-11-11 14:00:00,2214.0
2004-11-11 15:00:00,2215.0
2004-11-11 16:00:00,2202.0
2004-11-11 17:00:00,2239.0
2004-11-11 18:00:00,2343.0
2004-11-11 19:00:00,2369.0
2004-11-11 20:00:00,2319.0
2004-11-11 21:00:00,2258.0
2004-11-11 22:00:00,2162.0
2004-11-11 23:00:00,2033.0
2004-11-11 00:00:00,1812.0
