Datetime,MW
2004-12-19 01:00:00,5667.0
2004-12-19 02:00:00,5479.0
2004-12-19 03:00:00,5412.0
2004-12-19 04:00:00,5347.0
2004-12-19 05:00:00,5423.0
2004-12-19 06:00:00,5518.0
2004-12-19 07:00:00,5640.0
2004-12-19 08:00:00,5973.0
2004-12-19 09:00:00,6291.0
2004-12-19 10:00:00,6439.0
2004-12-19 11:00:00,6460.0
2004-12-19 12:00:00,6446.0
2004-12-19 13:00:00,6483.0
2004-12-19 14:00:00,6387.0
2004-12-19 15:00:00,6399.0
2004-12-19 16:00:00,6527.0
2004-12-19 17:00:00,6834.0
2004-12-19 18:00:00,7530.0
2004-12-19 19:00:00,7760.0
2004-12-19 20:00:00,7729.0
2004-12-19 21:00:00,7797.0
2004-12-19 22:00:00,7688.0
2004-12-19 23:00:00,7410.0
2004-12-19 00:00:00,6019.0
