Datetime,MW
2004-11-27 01:00:00,25971.0
2004-11-27 02:00:00,24771.0
2004-11-27 03:00:00,24061.0
2004-11-27 04:00:00,23761.0
2004-11-27 05:00:00,23945.0
2004-11-27 06:00:00,24638.0
2004-11-27 07:00:00,25865.0
2004-11-27 08:00:00,27014.0
2004-11-27 09:00:00,28406.0
2004-11-27 10:00:00,29159.0
2004-11-27 11:00:00,29176.0
2004-11-27 12:00:00,28842.0
2004-11-27 13:00:00,28317.0
2004-11-27 14:00:00,27798.0
2004-11-27 15:00:00,27569.0
2004-11-27 16:00:00,27828.0
2004-11-27 17:00:00,29695.0
2004-11-27 18:00:00,31916.0
2004-11-27 19:00:00,31702.0
2004-11-27 20:00:00,31147.0
2004-11-27 21:00:00,30456.0
2004-11-27 22:00:00,29408.0
2004-11-27 23:00:00,27704.0
2004-11-27 00:00:00,27457.0
