Datetime,MW
2004-12-06 01:00:00,1677.0
2004-12-06 02:00:00,1634.0
2004-12-06 03:00:00,1618.0
2004-12-06 04:00:00,1615.0
2004-12-06 05:00:00,1675.0
2004-12-06 06:00:00,1831.0
2004-12-06 07:00:00,2087.0
2004-12-06 08:00:00,2271.0
2004-12-06 09:00:00,2282.0
2004-12-06 10:00:00,2290.0
2004-12-06 11:00:00,2295.0
2004-12-06 12:00:00,2275.0
2004-12-06 13:00:00,2280.0
2004-12-06 14:00:00,2249.0
2004-12-06 15:00:00,2214.0
2004-12-06 16:00:00,2188.0
2004-12-06 17:00:00,2207.0
2004-12-06 18:00:00,2382.0
2004-12-06 19:00:00,2436.0
2004-12-06 20:00:00,2393.0
2004-12-06 21:00:00,2354.0
2004-12-06 22:00:00,2247.0
2004-12-06 23:00:00,2069.0
2004-12-06 00:00:00,1778.0
