Datetime,MW
2004-11-15 01:00:00,5358.0
2004-11-15 02:00:00,5273.0
2004-11-15 03:00:00,5311.0
2004-11-15 04:00:00,5356.0
2004-11-15 05:00:00,5505.0
2004-11-15 06:00:00,5866.0
2004-11-15 07:00:00,6521.0
2004-11-15 08:00:00,6744.0
2004-11-15 09:00:00,6662.0
2004-11-15 10:00:00,6505.0
2004-11-15 11:00:00,6334.0
2004-11-15 12:00:00,6168.0
2004-11-15 13:00:00,6095.0
2004-11-15 14:00:00,5980.0
2004-11-15 15:00:00,5927.0
2004-11-15 16:00:00,5884.0
2004-11-15 17:00:00,6070.0
2004-11-15 18:00:00,6568.0
2004-11-15 19:00:00,6595.0
2004-11-15 20:00:00,6578.0
2004-11-15 21:00:00,6477.0
2004-11-15 22:00:00,6267.0
2004-11-15 23:00:00,5885.0
2004-11-15 00:00:00,5496.0
