Datetime,MW
2005-01-18 01:00:00,1644.0
2005-01-18 02:00:00,1624.0
2005-01-18 03:00:00,1593.0
2005-01-18 04:00:00,1611.0
2005-01-18 05:00:00,1650.0
2005-01-18 06:00:00,1714.0
2005-01-18 07:00:00,1822.0
2005-01-18 08:00:00,1989.0
2005-01-18 09:00:00,2029.0
2005-01-18 10:00:00,2017.0
2005-01-18 11:00:00,2042.0
2005-01-18 12:00:00,2004.0
2005-01-18 13:00:00,2003.0
2005-01-18 14:00:00,1983.0
2005-01-18 15:00:00,1942.0
2005-01-18 16:00:00,1904.0
2005-01-18 17:00:00,1951.0
2005-01-18 18:00:00,2005.0
2005-01-18 19:00:00,2078.0
2005-01-18 20:00:00,2073.0
2005-01-18 21:00:00,2017.0
2005-01-18 22:00:00,1949.0
2005-01-18 23:00:00,1858.0
2005-01-18 00:00:00,1784.0
