Datetime,MW
2005-01-07 01:00:00,5570.0
2005-01-07 02:00:00,5476.0
2005-01-07 03:00:00,5473.0
2005-01-07 04:00:00,5453.0
2005-01-07 05:00:00,5537.0
2005-01-07 06:00:00,5922.0
2005-01-07 07:00:00,6456.0
2005-01-07 08:00:00,6807.0
2005-01-07 09:00:00,6708.0
2005-01-07 10:00:00,6693.0
2005-01-07 11:00:00,6731.0
2005-01-07 12:00:00,6658.0
2005-01-07 13:00:00,6545.0
2005-01-07 14:00:00,6425.0
2005-01-07 15:00:00,6394.0
2005-01-07 16:00:00,6450.0
2005-01-07 17:00:00,6549.0
2005-01-07 18:00:00,6833.0
2005-01-07 19:00:00,6842.0
2005-01-07 20:00:00,6819.0
2005-01-07 21:00:00,6665.0
2005-01-07 22:00:00,6458.0
2005-01-07 23:00:00,6203.0
2005-01-07 00:00:00,5877.0
