Datetime,MW
2004-12-09 01:00:00,14507.0
2004-12-09 02:00:00,14036.0
2004-12-09 03:00:00,13918.0
2004-12-09 04:00:00,13839.0
2004-12-09 05:00:00,14140.0
2004-12-09 06:00:00,14968.0
2004-12-09 07:00:00,16659.0
2004-12-09 08:00:00,17512.0
2004-12-09 09:00:00,17473.0
2004-12-09 10:00:00,17338.0
2004-12-09 11:00:00,17417.0
2004-12-09 12:00:00,17334.0
2004-12-09 13:00:00,17280.0
2004-12-09 14:00:00,17233.0
2004-12-09 15:00:00,17047.0
2004-12-09 16:00:00,17037.0
2004-12-09 17:00:00,17392.0
2004-12-09 18:00:00,18054.0
2004-12-09 19:00:00,18180.0
2004-12-09 20:00:00,17854.0
2004-12-09 21:00:00,17699.0
2004-12-09 22:00:00,17106.0
2004-12-09 23:00:00,16127.0
2004-12-09 00:00:00,15259.0
