Datetime,MW
2004-11-08 01:00:00,12306.0
2004-11-08 02:00:00,12052.0
2004-11-08 03:00:00,12110.0
2004-11-08 04:00:00,12202.0
2004-11-08 05:00:00,12557.0
2004-11-08 06:00:00,13638.0
2004-11-08 07:00:00,15465.0
2004-11-08 08:00:00,16248.0
2004-11-08 09:00:00,16261.0
2004-11-08 10:00:00,16199.0
2004-11-08 11:00:00,16248.0
2004-11-08 12:00:00,16035.0
2004-11-08 13:00:00,15818.0
2004-11-08 14:00:00,15715.0
2004-11-08 15:00:00,15516.0
2004-11-08 16:00:00,15287.0
2004-11-08 17:00:00,15491.0
2004-11-08 18:00:00,16490.0
2004-11-08 19:00:00,17380.0
2004-11-08 20:00:00,17450.0
2004-11-08 21:00:00,17306.0
2004-11-08 22:00:00,16945.0
2004-11-08 23:00:00,16027.0
2004-11-08 00:00:00,12703.0
