Datetime,MW
2004-12-18 01:00:00,16053.0
2004-12-18 02:00:00,15562.0
2004-12-18 03:00:00,15439.0
2004-12-18 04:00:00,15498.0
2004-12-18 05:00:00,15743.0
2004-12-18 06:00:00,16126.0
2004-12-18 07:00:00,16793.0
2004-12-18 08:00:00,17583.0
2004-12-18 09:00:00,18108.0
2004-12-18 10:00:00,18035.0
2004-12-18 11:00:00,17599.0
2004-12-18 12:00:00,17022.0
2004-12-18 13:00:00,16390.0
2004-12-18 14:00:00,15921.0
2004-12-18 15:00:00,15619.0
2004-12-18 16:00:00,15475.0
2004-12-18 17:00:00,16039.0
2004-12-18 18:00:00,17080.0
2004-12-18 19:00:00,17479.0
2004-12-18 20:00:00,17431.0
2004-12-18 21:00:00,17458.0
2004-12-18 22:00:00,17162.0
2004-12-18 23:00:00,16561.0
2004-12-18 00:00:00,16906.0
