Datetime,MW
2004-12-05 01:00:00,13960.0
2004-12-05 02:00:00,13536.0
2004-12-05 03:00:00,13430.0
2004-12-05 04:00:00,13377.0
2004-12-05 05:00:00,13484.0
2004-12-05 06:00:00,13797.0
2004-12-05 07:00:00,14271.0
2004-12-05 08:00:00,14826.0
2004-12-05 09:00:00,15369.0
2004-12-05 10:00:00,15322.0
2004-12-05 11:00:00,14774.0
2004-12-05 12:00:00,14296.0
2004-12-05 13:00:00,14018.0
2004-12-05 14:00:00,13725.0
2004-12-05 15:00:00,13488.0
2004-12-05 16:00:00,13549.0
2004-12-05 17:00:00,14089.0
2004-12-05 18:00:00,15557.0
2004-12-05 19:00:00,16124.0
2004-12-05 20:00:00,16111.0
2004-12-05 21:00:00,16216.0
2004-12-05 22:00:00,15723.0
2004-12-05 23:00:00,14975.0
2004-12-05 00:00:00,14662.0
