Datetime,MW
2004-12-14 01:00:00,6117.0
2004-12-14 02:00:00,6008.0
2004-12-14 03:00:00,5944.0
2004-12-14 04:00:00,5888.0
2004-12-14 05:00:00,6073.0
2004-12-14 06:00:00,6400.0
2004-12-14 07:00:00,6969.0
2004-12-14 08:00:00,7251.0
2004-12-14 09:00:00,7229.0
2004-12-14 10:00:00,7181.0
2004-12-14 11:00:00,7107.0
2004-12-14 12:00:00,7109.0
2004-12-14 13:00:00,7020.0
2004-12-14 14:00:00,6982.0
2004-12-14 15:00:00,6967.0
2004-12-14 16:00:00,6997.0
2004-12-14 17:00:00,7291.0
2004-12-14 18:00:00,7788.0
2004-12-14 19:00:00,7895.0
2004-12-14 20:00:00,7918.0
2004-12-14 21:00:00,7858.0
2004-12-14 22:00:00,7626.0
2004-12-14 23:00:00,7195.0
2004-12-14 00:00:00,6426.0
