Datetime,MW
2004-12-02 01:00:00,5704.0
2004-12-02 02:00:00,5558.0
2004-12-02 03:00:00,5481.0
2004-12-02 04:00:00,5480.0
2004-12-02 05:00:00,5684.0
2004-12-02 06:00:00,6000.0
2004-12-02 07:00:00,6634.0
2004-12-02 08:00:00,6887.0
2004-12-02 09:00:00,6789.0
2004-12-02 10:00:00,6672.0
2004-12-02 11:00:00,6600.0
2004-12-02 12:00:00,6453.0
2004-12-02 13:00:00,6357.0
2004-12-02 14:00:00,6253.0
2004-12-02 15:00:00,6167.0
2004-12-02 16:00:00,6106.0
2004-12-02 17:00:00,6290.0
2004-12-02 18:00:00,6913.0
2004-12-02 19:00:00,7071.0
2004-12-02 20:00:00,7130.0
2004-12-02 21:00:00,7057.0
2004-12-02 22:00:00,6877.0
2004-12-02 23:00:00,6516.0
2004-12-02 00:00:00,5946.0
