Datetime,MW
2004-12-24 01:00:00,2035.0
2004-12-24 02:00:00,1968.0
2004-12-24 03:00:00,1950.0
2004-12-24 04:00:00,1954.0
2004-12-24 05:00:00,1968.0
2004-12-24 06:00:00,2027.0
2004-12-24 07:00:00,2117.0
2004-12-24 08:00:00,2232.0
2004-12-24 09:00:00,2314.0
2004-12-24 10:00:00,2360.0
2004-12-24 11:00:00,2333.0
2004-12-24 12:00:00,2276.0
2004-12-24 13:00:00,2216.0
2004-12-24 14:00:00,2154.0
2004-12-24 15:00:00,2115.0
2004-12-24 16:00:00,2099.0
2004-12-24 17:00:00,2142.0
2004-12-24 18:00:00,2336.0
2004-12-24 19:00:00,2429.0
2004-12-24 20:00:00,2410.0
2004-12-24 21:00:00,2398.0
2004-12-24 22:00:00,2395.0
2004-12-24 23:00:00,2366.0
2004-12-24 00:00:00,2137.0
