Datetime,MW
2004-10-19 01:00:00,9443.0
2004-10-19 02:00:00,8878.0
2004-10-19 03:00:00,8510.0
2004-10-19 04:00:00,8334.0
2004-10-19 05:00:00,8288.0
2004-10-19 06:00:00,8483.0
2004-10-19 07:00:00,9201.0
2004-10-19 08:00:00,10493.0
2004-10-19 09:00:00,11450.0
2004-10-19 10:00:00,11701.0
2004-10-19 11:00:00,11777.0
2004-10-19 12:00:00,11871.0
2004-10-19 13:00:00,11832.0
2004-10-19 14:00:00,11751.0
2004-10-19 15:00:00,11757.0
2004-10-19 16:00:00,11653.0
2004-10-19 17:00:00,11549.0
2004-10-19 18:00:00,11595.0
2004-10-19 19:00:00,11732.0
2004-10-19 20:00:00,12189.0
2004-10-19 21:00:00,12151.0
2004-10-19 22:00:00,11857.0
2004-10-19 23:00:00,11250.0
2004-10-19 00:00:00,10373.0
