Datetime,MW
2004-12-03 01:00:00,28045.0
2004-12-03 02:00:00,27104.0
2004-12-03 03:00:00,26750.0
2004-12-03 04:00:00,26741.0
2004-12-03 05:00:00,27354.0
2004-12-03 06:00:00,29556.0
2004-12-03 07:00:00,33637.0
2004-12-03 08:00:00,35378.0
2004-12-03 09:00:00,35086.0
2004-12-03 10:00:00,34559.0
2004-12-03 11:00:00,34295.0
2004-12-03 12:00:00,34021.0
2004-12-03 13:00:00,33536.0
2004-12-03 14:00:00,33216.0
2004-12-03 15:00:00,32769.0
2004-12-03 16:00:00,32689.0
2004-12-03 17:00:00,34218.0
2004-12-03 18:00:00,37162.0
2004-12-03 19:00:00,37127.0
2004-12-03 20:00:00,36442.0
2004-12-03 21:00:00,35726.0
2004-12-03 22:00:00,34490.0
2004-12-03 23:00:00,32532.0
2004-12-03 00:00:00,29871.0
