Datetime,MW
2004-12-26 01:00:00,30615.0
2004-12-26 02:00:00,29594.0
2004-12-26 03:00:00,29151.0
2004-12-26 04:00:00,29000.0
2004-12-26 05:00:00,29096.0
2004-12-26 06:00:00,29586.0
2004-12-26 07:00:00,30578.0
2004-12-26 08:00:00,31722.0
2004-12-26 09:00:00,33027.0
2004-12-26 10:00:00,34181.0
2004-12-26 11:00:00,34663.0
2004-12-26 12:00:00,34734.0
2004-12-26 13:00:00,34472.0
2004-12-26 14:00:00,33998.0
2004-12-26 15:00:00,33637.0
2004-12-26 16:00:00,33746.0
2004-12-26 17:00:00,35349.0
2004-12-26 18:00:00,37955.0
2004-12-26 19:00:00,38244.0
2004-12-26 20:00:00,38147.0
2004-12-26 21:00:00,37509.0
2004-12-26 22:00:00,36376.0
2004-12-26 23:00:00,34468.0
2004-12-26 00:00:00,32278.0
