Datetime,MW
2004-10-11 01:00:00,22275.0
2004-10-11 02:00:00,21419.0
2004-10-11 03:00:00,21029.0
2004-10-11 04:00:00,20879.0
2004-10-11 05:00:00,21391.0
2004-10-11 06:00:00,23128.0
2004-10-11 07:00:00,26351.0
2004-10-11 08:00:00,28474.0
2004-10-11 09:00:00,29763.0
2004-10-11 10:00:00,30679.0
2004-10-11 11:00:00,31213.0
2004-10-11 12:00:00,31388.0
2004-10-11 13:00:00,31199.0
2004-10-11 14:00:00,31063.0
2004-10-11 15:00:00,30800.0
2004-10-11 16:00:00,30645.0
2004-10-11 17:00:00,30541.0
2004-10-11 18:00:00,30749.0
2004-10-11 19:00:00,31847.0
2004-10-11 20:00:00,33204.0
2004-10-11 21:00:00,32462.0
2004-10-11 22:00:00,30719.0
2004-10-11 23:00:00,28055.0
2004-10-11 00:00:00,23780.0
