Datetime,MW
2004-12-15 01:00:00,6459.0
2004-12-15 02:00:00,6337.0
2004-12-15 03:00:00,6314.0
2004-12-15 04:00:00,6317.0
2004-12-15 05:00:00,6372.0
2004-12-15 06:00:00,6743.0
2004-12-15 07:00:00,7342.0
2004-12-15 08:00:00,7602.0
2004-12-15 09:00:00,7484.0
2004-12-15 10:00:00,7391.0
2004-12-15 11:00:00,7291.0
2004-12-15 12:00:00,7172.0
2004-12-15 13:00:00,7103.0
2004-12-15 14:00:00,6971.0
2004-12-15 15:00:00,6866.0
2004-12-15 16:00:00,6887.0
2004-12-15 17:00:00,7126.0
2004-12-15 18:00:00,7790.0
2004-12-15 19:00:00,7992.0
2004-12-15 20:00:00,7956.0
2004-12-15 21:00:00,7895.0
2004-12-15 22:00:00,7746.0
2004-12-15 23:00:00,7277.0
2004-12-15 00:00:00,6773.0
