Datetime,MW
2005-01-15 01:00:00,28868.0
2005-01-15 02:00:00,27913.0
2005-01-15 03:00:00,27540.0
2005-01-15 04:00:00,27491.0
2005-01-15 05:00:00,27825.0
2005-01-15 06:00:00,28802.0
2005-01-15 07:00:00,30351.0
2005-01-15 08:00:00,31795.0
2005-01-15 09:00:00,33400.0
2005-01-15 10:00:00,34760.0
2005-01-15 11:00:00,35304.0
2005-01-15 12:00:00,34911.0
2005-01-15 13:00:00,34126.0
2005-01-15 14:00:00,33376.0
2005-01-15 15:00:00,32600.0
2005-01-15 16:00:00,32264.0
2005-01-15 17:00:00,33373.0
2005-01-15 18:00:00,36048.0
2005-01-15 19:00:00,36901.0
2005-01-15 20:00:00,36367.0
2005-01-15 21:00:00,36030.0
2005-01-15 22:00:00,35091.0
2005-01-15 23:00:00,33555.0
2005-01-15 00:00:00,30613.0
