Datetime,MW
2004-10-12 01:00:00,4752.0
2004-10-12 02:00:00,4673.0
2004-10-12 03:00:00,4635.0
2004-10-12 04:00:00,4628.0
2004-10-12 05:00:00,4768.0
2004-10-12 06:00:00,5070.0
2004-10-12 07:00:00,5763.0
2004-10-12 08:00:00,6078.0
2004-10-12 09:00:00,5999.0
2004-10-12 10:00:00,5961.0
2004-10-12 11:00:00,5939.0
2004-10-12 12:00:00,5859.0
2004-10-12 13:00:00,5822.0
2004-10-12 14:00:00,5706.0
2004-10-12 15:00:00,5634.0
2004-10-12 16:00:00,5607.0
2004-10-12 17:00:00,5653.0
2004-10-12 18:00:00,5637.0
2004-10-12 19:00:00,5800.0
2004-10-12 20:00:00,6106.0
2004-10-12 21:00:00,6083.0
2004-10-12 22:00:00,5813.0
2004-10-12 23:00:00,5425.0
2004-10-12 00:00:00,4970.0
