Datetime,MW
2004-12-09 01:00:00,1859.0
2004-12-09 02:00:00,1792.0
2004-12-09 03:00:00,1768.0
2004-12-09 04:00:00,1759.0
2004-12-09 05:00:00,1794.0
2004-12-09 06:00:00,1943.0
2004-12-09 07:00:00,2206.0
2004-12-09 08:00:00,2372.0
2004-12-09 09:00:00,2345.0
2004-12-09 10:00:00,2331.0
2004-12-09 11:00:00,2330.0
2004-12-09 12:00:00,2312.0
2004-12-09 13:00:00,2317.0
2004-12-09 14:00:00,2314.0
2004-12-09 15:00:00,2297.0
2004-12-09 16:00:00,2280.0
2004-12-09 17:00:00,2297.0
2004-12-09 18:00:00,2431.0
2004-12-09 19:00:00,2480.0
2004-12-09 20:00:00,2440.0
2004-12-09 21:00:00,2391.0
2004-12-09 22:00:00,2273.0
2004-12-09 23:00:00,2120.0
2004-12-09 00:00:00,1992.0
