Datetime,MW
2004-10-09 01:00:00,23672.0
2004-10-09 02:00:00,22337.0
2004-10-09 03:00:00,21557.0
2004-10-09 04:00:00,21215.0
2004-10-09 05:00:00,21159.0
2004-10-09 06:00:00,21732.0
2004-10-09 07:00:00,23071.0
2004-10-09 08:00:00,24341.0
2004-10-09 09:00:00,26308.0
2004-10-09 10:00:00,27826.0
2004-10-09 11:00:00,28563.0
2004-10-09 12:00:00,28727.0
2004-10-09 13:00:00,28645.0
2004-10-09 14:00:00,28281.0
2004-10-09 15:00:00,27970.0
2004-10-09 16:00:00,27713.0
2004-10-09 17:00:00,27641.0
2004-10-09 18:00:00,27887.0
2004-10-09 19:00:00,29053.0
2004-10-09 20:00:00,30155.0
2004-10-09 21:00:00,29576.0
2004-10-09 22:00:00,28452.0
2004-10-09 23:00:00,26772.0
2004-10-09 00:00:00,25787.0
