Datetime,MW
2004-11-09 01:00:00,5370.0
2004-11-09 02:00:00,5328.0
2004-11-09 03:00:00,5296.0
2004-11-09 04:00:00,5345.0
2004-11-09 05:00:00,5492.0
2004-11-09 06:00:00,5806.0
2004-11-09 07:00:00,6427.0
2004-11-09 08:00:00,6574.0
2004-11-09 09:00:00,6459.0
2004-11-09 10:00:00,6308.0
2004-11-09 11:00:00,6269.0
2004-11-09 12:00:00,6123.0
2004-11-09 13:00:00,6112.0
2004-11-09 14:00:00,5996.0
2004-11-09 15:00:00,5938.0
2004-11-09 16:00:00,5870.0
2004-11-09 17:00:00,6045.0
2004-11-09 18:00:00,6548.0
2004-11-09 19:00:00,6759.0
2004-11-09 20:00:00,6721.0
2004-11-09 21:00:00,6646.0
2004-11-09 22:00:00,6430.0
2004-11-09 23:00:00,6076.0
2004-11-09 00:00:00,5593.0
