Datetime,MW
2004-12-04 01:00:00,10607.0
2004-12-04 02:00:00,9928.0
2004-12-04 03:00:00,9465.0
2004-12-04 04:00:00,9254.0
2004-12-04 05:00:00,9109.0
2004-12-04 06:00:00,9180.0
2004-12-04 07:00:00,9532.0
2004-12-04 08:00:00,10024.0
2004-12-04 09:00:00,10413.0
2004-12-04 10:00:00,10747.0
2004-12-04 11:00:00,11001.0
2004-12-04 12:00:00,10987.0
2004-12-04 13:00:00,10911.0
2004-12-04 14:00:00,10784.0
2004-12-04 15:00:00,10480.0
2004-12-04 16:00:00,10335.0
2004-12-04 17:00:00,10425.0
2004-12-04 18:00:00,11264.0
2004-12-04 19:00:00,12035.0
2004-12-04 20:00:00,12027.0
2004-12-04 21:00:00,11891.0
2004-12-04 22:00:00,11647.0
2004-12-04 23:00:00,11344.0
2004-12-04 00:00:00,11543.0
