Datetime,MW
2004-12-18 01:00:00,11164.0
2004-12-18 02:00:00,10353.0
2004-12-18 03:00:00,9773.0
2004-12-18 04:00:00,9577.0
2004-12-18 05:00:00,9442.0
2004-12-18 06:00:00,9466.0
2004-12-18 07:00:00,9799.0
2004-12-18 08:00:00,10279.0
2004-12-18 09:00:00,10649.0
2004-12-18 10:00:00,10883.0
2004-12-18 11:00:00,11138.0
2004-12-18 12:00:00,11119.0
2004-12-18 13:00:00,11086.0
2004-12-18 14:00:00,11069.0
2004-12-18 15:00:00,11027.0
2004-12-18 16:00:00,11035.0
2004-12-18 17:00:00,11185.0
2004-12-18 18:00:00,12150.0
2004-12-18 19:00:00,12725.0
2004-12-18 20:00:00,12777.0
2004-12-18 21:00:00,12707.0
2004-12-18 22:00:00,12557.0
2004-12-18 23:00:00,12354.0
2004-12-18 00:00:00,12165.0
