Datetime,MW
2005-01-02 01:00:00,4687.0
2005-01-02 02:00:00,4501.0
2005-01-02 03:00:00,4470.0
2005-01-02 04:00:00,4488.0
2005-01-02 05:00:00,4515.0
2005-01-02 06:00:00,4590.0
2005-01-02 07:00:00,4773.0
2005-01-02 08:00:00,5028.0
2005-01-02 09:00:00,5271.0
2005-01-02 10:00:00,5472.0
2005-01-02 11:00:00,5501.0
2005-01-02 12:00:00,5579.0
2005-01-02 13:00:00,5587.0
2005-01-02 14:00:00,5556.0
2005-01-02 15:00:00,5432.0
2005-01-02 16:00:00,5394.0
2005-01-02 17:00:00,5633.0
2005-01-02 18:00:00,6047.0
2005-01-02 19:00:00,6155.0
2005-01-02 20:00:00,6109.0
2005-01-02 21:00:00,6003.0
2005-01-02 22:00:00,5824.0
2005-01-02 23:00:00,5500.0
2005-01-02 00:00:00,4963.0
