Datetime,MW
2004-10-27 01:00:00,1647.0
2004-10-27 02:00:00,1558.0
2004-10-27 03:00:00,1537.0
2004-10-27 04:00:00,1521.0
2004-10-27 05:00:00,1557.0
2004-10-27 06:00:00,1682.0
2004-10-27 07:00:00,1945.0
2004-10-27 08:00:00,2150.0
2004-10-27 09:00:00,2183.0
2004-10-27 10:00:00,2188.0
2004-10-27 11:00:00,2207.0
2004-10-27 12:00:00,2195.0
2004-10-27 13:00:00,2190.0
2004-10-27 14:00:00,2189.0
2004-10-27 15:00:00,2169.0
2004-10-27 16:00:00,2137.0
2004-10-27 17:00:00,2142.0
2004-10-27 18:00:00,2136.0
2004-10-27 19:00:00,2180.0
2004-10-27 20:00:00,2246.0
2004-10-27 21:00:00,2205.0
2004-10-27 22:00:00,2121.0
2004-10-27 23:00:00,1960.0
2004-10-27 00:00:00,1774.0
