Datetime,MW
2004-10-23 01:00:00,9394.0
2004-10-23 02:00:00,8807.0
2004-10-23 03:00:00,8379.0
2004-10-23 04:00:00,8147.0
2004-10-23 05:00:00,7999.0
2004-10-23 06:00:00,8020.0
2004-10-23 07:00:00,8286.0
2004-10-23 08:00:00,8755.0
2004-10-23 09:00:00,9350.0
2004-10-23 10:00:00,9887.0
2004-10-23 11:00:00,10345.0
2004-10-23 12:00:00,10692.0
2004-10-23 13:00:00,10589.0
2004-10-23 14:00:00,10426.0
2004-10-23 15:00:00,10220.0
2004-10-23 16:00:00,10021.0
2004-10-23 17:00:00,9980.0
2004-10-23 18:00:00,9796.0
2004-10-23 19:00:00,9824.0
2004-10-23 20:00:00,10504.0
2004-10-23 21:00:00,10503.0
2004-10-23 22:00:00,10278.0
2004-10-23 23:00:00,9927.0
2004-10-23 00:00:00,10292.0
