Datetime,MW
2004-10-31 01:00:00,1406.0
2004-10-31 03:00:00,1282.0
2004-10-31 04:00:00,1267.0
2004-10-31 05:00:00,1274.0
2004-10-31 06:00:00,1312.0
2004-10-31 07:00:00,1376.0
2004-10-31 08:00:00,1444.0
2004-10-31 09:00:00,1575.0
2004-10-31 10:00:00,1637.0
2004-10-31 11:00:00,1661.0
2004-10-31 12:00:00,1683.0
2004-10-31 13:00:00,1684.0
2004-10-31 14:00:00,1663.0
2004-10-31 15:00:00,1636.0
2004-10-31 16:00:00,1625.0
2004-10-31 17:00:00,1647.0
2004-10-31 18:00:00,1720.0
2004-10-31 19:00:00,1860.0
2004-10-31 20:00:00,1859.0
2004-10-31 21:00:00,1846.0
2004-10-31 22:00:00,1785.0
2004-10-31 23:00:00,1690.0
2004-10-31 00:00:00,1528.0
