Datetime,AEP_MW
2005-09-15 01:00:00,14279.0
2005-09-15 02:00:00,13645.0
2005-09-15 03:00:00,13146.0
2005-09-15 04:00:00,12884.0
2005-09-15 05:00:00,12853.0
2005-09-15 06:00:00,13414.0
2005-09-15 07:00:00,14807.0
2005-09-15 08:00:00,15552.0
2005-09-15 09:00:00,15939.0
2005-09-15 10:00:00,16532.0
2005-09-15 11:00:00,17389.0
2005-09-15 12:00:00,18120.0
2005-09-15 13:00:00,18699.0
2005-09-15 14:00:00,19265.0
2005-09-15 15:00:00,19563.0
2005-09-15 16:00:00,19586.0
2005-09-15 17:00:00,19695.0
2005-09-15 18:00:00,19310.0
2005-09-15 19:00:00,18858.0
2005-09-15 20:00:00,18801.0
2005-09-15 21:00:00,19062.0
2005-09-15 22:00:00,18468.0
2005-09-15 23:00:00,17090.0
2005-09-15 00:00:00,15476.0
