Datetime,AEP_MW
2005-04-06 01:00:00,12265.0
2005-04-06 02:00:00,11763.0
2005-04-06 03:00:00,11529.0
2005-04-06 04:00:00,11432.0
2005-04-06 05:00:00,11621.0
2005-04-06 06:00:00,12377.0
2005-04-06 07:00:00,13909.0
2005-04-06 08:00:00,14719.0
2005-04-06 09:00:00,14913.0
2005-04-06 10:00:00,14927.0
2005-04-06 11:00:00,15017.0
2005-04-06 12:00:00,15019.0
2005-04-06 13:00:00,15046.0
2005-04-06 14:00:00,15007.0
2005-04-06 15:00:00,14983.0
2005-04-06 16:00:00,14956.0
2005-04-06 17:00:00,14888.0
2005-04-06 18:00:00,14760.0
2005-04-06 19:00:00,14548.0
2005-04-06 20:00:00,14692.0
2005-04-06 21:00:00,15611.0
2005-04-06 22:00:00,15480.0
2005-04-06 23:00:00,14472.0
2005-04-06 00:00:00,13322.0
