Datetime,EKPC_MW
2014-04-06 01:00:00,1279.0
2014-04-06 02:00:00,1167.0
2014-04-06 03:00:00,1206.0
2014-04-06 04:00:00,1296.0
2014-04-06 05:00:00,1314.0
2014-04-06 06:00:00,1360.0
2014-04-06 07:00:00,1448.0
2014-04-06 08:00:00,1516.0
2014-04-06 09:00:00,1558.0
2014-04-06 10:00:00,1488.0
2014-04-06 11:00:00,1373.0
2014-04-06 12:00:00,1282.0
2014-04-06 13:00:00,1232.0
2014-04-06 14:00:00,1186.0
2014-04-06 15:00:00,1140.0
2014-04-06 16:00:00,1078.0
2014-04-06 17:00:00,1083.0
2014-04-06 18:00:00,1086.0
2014-04-06 19:00:00,1151.0
2014-04-06 20:00:00,1200.0
2014-04-06 21:00:00,1341.0
2014-04-06 22:00:00,1289.0
2014-04-06 23:00:00,1195.0
2014-04-06 00:00:00,1269.0
