Datetime,EKPC_MW
2014-01-28 01:00:00,2619.0
2014-01-28 02:00:00,2596.0
2014-01-28 03:00:00,2633.0
2014-01-28 04:00:00,2636.0
2014-01-28 05:00:00,2783.0
2014-01-28 06:00:00,2861.0
2014-01-28 07:00:00,3056.0
2014-01-28 08:00:00,3114.0
2014-01-28 09:00:00,3001.0
2014-01-28 10:00:00,2894.0
2014-01-28 11:00:00,2850.0
2014-01-28 12:00:00,2759.0
2014-01-28 13:00:00,2659.0
2014-01-28 14:00:00,2571.0
2014-01-28 15:00:00,2526.0
2014-01-28 16:00:00,2586.0
2014-01-28 17:00:00,2616.0
2014-01-28 18:00:00,2715.0
2014-01-28 19:00:00,2860.0
2014-01-28 20:00:00,2893.0
2014-01-28 21:00:00,2894.0
2014-01-28 22:00:00,2921.0
2014-01-28 23:00:00,2905.0
2014-01-28 00:00:00,2623.0
