Datetime,EKPC_MW
2016-11-14 01:00:00,1326.0
2016-11-14 02:00:00,1385.0
2016-11-14 03:00:00,1395.0
2016-11-14 04:00:00,1450.0
2016-11-14 05:00:00,1515.0
2016-11-14 06:00:00,1660.0
2016-11-14 07:00:00,1838.0
2016-11-14 08:00:00,1873.0
2016-11-14 09:00:00,1752.0
2016-11-14 10:00:00,1650.0
2016-11-14 11:00:00,1486.0
2016-11-14 12:00:00,1364.0
2016-11-14 13:00:00,1282.0
2016-11-14 14:00:00,1271.0
2016-11-14 15:00:00,1242.0
2016-11-14 16:00:00,1242.0
2016-11-14 17:00:00,1241.0
2016-11-14 18:00:00,1358.0
2016-11-14 19:00:00,1498.0
2016-11-14 20:00:00,1547.0
2016-11-14 21:00:00,1522.0
2016-11-14 22:00:00,1489.0
2016-11-14 23:00:00,1454.0
2016-11-14 00:00:00,1373.0
