Datetime,EKPC_MW
2014-12-08 01:00:00,1538.0
2014-12-08 02:00:00,1510.0
2014-12-08 03:00:00,1492.0
2014-12-08 04:00:00,1495.0
2014-12-08 05:00:00,1551.0
2014-12-08 06:00:00,1670.0
2014-12-08 07:00:00,1865.0
2014-12-08 08:00:00,1877.0
2014-12-08 09:00:00,1796.0
2014-12-08 10:00:00,1755.0
2014-12-08 11:00:00,1733.0
2014-12-08 12:00:00,1668.0
2014-12-08 13:00:00,1598.0
2014-12-08 14:00:00,1583.0
2014-12-08 15:00:00,1547.0
2014-12-08 16:00:00,1520.0
2014-12-08 17:00:00,1539.0
2014-12-08 18:00:00,1674.0
2014-12-08 19:00:00,1765.0
2014-12-08 20:00:00,1792.0
2014-12-08 21:00:00,1770.0
2014-12-08 22:00:00,1715.0
2014-12-08 23:00:00,1626.0
2014-12-08 00:00:00,1585.0
