Datetime,EKPC_MW
2018-06-10 01:00:00,1328.0
2018-06-10 02:00:00,1195.0
2018-06-10 03:00:00,1138.0
2018-06-10 04:00:00,1076.0
2018-06-10 05:00:00,1027.0
2018-06-10 06:00:00,994.0
2018-06-10 07:00:00,986.0
2018-06-10 08:00:00,1113.0
2018-06-10 09:00:00,1269.0
2018-06-10 10:00:00,1430.0
2018-06-10 11:00:00,1534.0
2018-06-10 12:00:00,1631.0
2018-06-10 13:00:00,1713.0
2018-06-10 14:00:00,1819.0
2018-06-10 15:00:00,1824.0
2018-06-10 16:00:00,1831.0
2018-06-10 17:00:00,1830.0
2018-06-10 18:00:00,1816.0
2018-06-10 19:00:00,1793.0
2018-06-10 20:00:00,1729.0
2018-06-10 21:00:00,1671.0
2018-06-10 22:00:00,1636.0
2018-06-10 23:00:00,1521.0
2018-06-10 00:00:00,1443.0
