Datetime,EKPC_MW
2013-11-11 01:00:00,1413.0
2013-11-11 02:00:00,1398.0
2013-11-11 03:00:00,1439.0
2013-11-11 04:00:00,1477.0
2013-11-11 05:00:00,1548.0
2013-11-11 06:00:00,1676.0
2013-11-11 07:00:00,1859.0
2013-11-11 08:00:00,1886.0
2013-11-11 09:00:00,1792.0
2013-11-11 10:00:00,1665.0
2013-11-11 11:00:00,1551.0
2013-11-11 12:00:00,1417.0
2013-11-11 13:00:00,1347.0
2013-11-11 14:00:00,1308.0
2013-11-11 15:00:00,1233.0
2013-11-11 16:00:00,1239.0
2013-11-11 17:00:00,1277.0
2013-11-11 18:00:00,1395.0
2013-11-11 19:00:00,1500.0
2013-11-11 20:00:00,1516.0
2013-11-11 21:00:00,1513.0
2013-11-11 22:00:00,1423.0
2013-11-11 23:00:00,1328.0
2013-11-11 00:00:00,1415.0
