Datetime,EKPC_MW
2016-07-28 01:00:00,1515.0
2016-07-28 02:00:00,1404.0
2016-07-28 03:00:00,1332.0
2016-07-28 04:00:00,1259.0
2016-07-28 05:00:00,1236.0
2016-07-28 06:00:00,1278.0
2016-07-28 07:00:00,1312.0
2016-07-28 08:00:00,1407.0
2016-07-28 09:00:00,1383.0
2016-07-28 10:00:00,1443.0
2016-07-28 11:00:00,1486.0
2016-07-28 12:00:00,1523.0
2016-07-28 13:00:00,1578.0
2016-07-28 14:00:00,1608.0
2016-07-28 15:00:00,1609.0
2016-07-28 16:00:00,1655.0
2016-07-28 17:00:00,1697.0
2016-07-28 18:00:00,1763.0
2016-07-28 19:00:00,1778.0
2016-07-28 20:00:00,1772.0
2016-07-28 21:00:00,1717.0
2016-07-28 22:00:00,1710.0
2016-07-28 23:00:00,1625.0
2016-07-28 00:00:00,1644.0
