Datetime,EKPC_MW
2015-06-13 01:00:00,1338.0
2015-06-13 02:00:00,1258.0
2015-06-13 03:00:00,1159.0
2015-06-13 04:00:00,1108.0
2015-06-13 05:00:00,1093.0
2015-06-13 06:00:00,1098.0
2015-06-13 07:00:00,1079.0
2015-06-13 08:00:00,1167.0
2015-06-13 09:00:00,1290.0
2015-06-13 10:00:00,1441.0
2015-06-13 11:00:00,1568.0
2015-06-13 12:00:00,1629.0
2015-06-13 13:00:00,1741.0
2015-06-13 14:00:00,1792.0
2015-06-13 15:00:00,1835.0
2015-06-13 16:00:00,1866.0
2015-06-13 17:00:00,1885.0
2015-06-13 18:00:00,1895.0
2015-06-13 19:00:00,1868.0
2015-06-13 20:00:00,1792.0
2015-06-13 21:00:00,1722.0
2015-06-13 22:00:00,1705.0
2015-06-13 23:00:00,1603.0
2015-06-13 00:00:00,1526.0
