Datetime,EKPC_MW
2015-11-23 01:00:00,1792.0
2015-11-23 02:00:00,1802.0
2015-11-23 03:00:00,1815.0
2015-11-23 04:00:00,1871.0
2015-11-23 05:00:00,1946.0
2015-11-23 06:00:00,2027.0
2015-11-23 07:00:00,2204.0
2015-11-23 08:00:00,2216.0
2015-11-23 09:00:00,2112.0
2015-11-23 10:00:00,1901.0
2015-11-23 11:00:00,1776.0
2015-11-23 12:00:00,1694.0
2015-11-23 13:00:00,1593.0
2015-11-23 14:00:00,1482.0
2015-11-23 15:00:00,1423.0
2015-11-23 16:00:00,1413.0
2015-11-23 17:00:00,1398.0
2015-11-23 18:00:00,1603.0
2015-11-23 19:00:00,1779.0
2015-11-23 20:00:00,1811.0
2015-11-23 21:00:00,1823.0
2015-11-23 22:00:00,1717.0
2015-11-23 23:00:00,1695.0
2015-11-23 00:00:00,1834.0
