Datetime,EKPC_MW
2018-07-16 01:00:00,1400.0
2018-07-16 02:00:00,1341.0
2018-07-16 03:00:00,1266.0
2018-07-16 04:00:00,1257.0
2018-07-16 05:00:00,1241.0
2018-07-16 06:00:00,1297.0
2018-07-16 07:00:00,1386.0
2018-07-16 08:00:00,1441.0
2018-07-16 09:00:00,1535.0
2018-07-16 10:00:00,1599.0
2018-07-16 11:00:00,1713.0
2018-07-16 12:00:00,1815.0
2018-07-16 13:00:00,1855.0
2018-07-16 14:00:00,1887.0
2018-07-16 15:00:00,1950.0
2018-07-16 16:00:00,1981.0
2018-07-16 17:00:00,2041.0
2018-07-16 18:00:00,2050.0
2018-07-16 19:00:00,2085.0
2018-07-16 20:00:00,2070.0
2018-07-16 21:00:00,1981.0
2018-07-16 22:00:00,1929.0
2018-07-16 23:00:00,1791.0
2018-07-16 00:00:00,1562.0
