Datetime,EKPC_MW
2015-03-06 01:00:00,2435.0
2015-03-06 02:00:00,2498.0
2015-03-06 03:00:00,2539.0
2015-03-06 04:00:00,2591.0
2015-03-06 05:00:00,2708.0
2015-03-06 06:00:00,2811.0
2015-03-06 07:00:00,2844.0
2015-03-06 08:00:00,2855.0
2015-03-06 09:00:00,2736.0
2015-03-06 10:00:00,2465.0
2015-03-06 11:00:00,2282.0
2015-03-06 12:00:00,2199.0
2015-03-06 13:00:00,2074.0
2015-03-06 14:00:00,1966.0
2015-03-06 15:00:00,1897.0
2015-03-06 16:00:00,1844.0
2015-03-06 17:00:00,1838.0
2015-03-06 18:00:00,1879.0
2015-03-06 19:00:00,2037.0
2015-03-06 20:00:00,2186.0
2015-03-06 21:00:00,2240.0
2015-03-06 22:00:00,2219.0
2015-03-06 23:00:00,2210.0
2015-03-06 00:00:00,2437.0
