Datetime,EKPC_MW
2013-10-24 01:00:00,1449.0
2013-10-24 02:00:00,1381.0
2013-10-24 03:00:00,1348.0
2013-10-24 04:00:00,1344.0
2013-10-24 05:00:00,1393.0
2013-10-24 06:00:00,1425.0
2013-10-24 07:00:00,1610.0
2013-10-24 08:00:00,1653.0
2013-10-24 09:00:00,1613.0
2013-10-24 10:00:00,1588.0
2013-10-24 11:00:00,1541.0
2013-10-24 12:00:00,1478.0
2013-10-24 13:00:00,1457.0
2013-10-24 14:00:00,1425.0
2013-10-24 15:00:00,1412.0
2013-10-24 16:00:00,1421.0
2013-10-24 17:00:00,1467.0
2013-10-24 18:00:00,1527.0
2013-10-24 19:00:00,1597.0
2013-10-24 20:00:00,1738.0
2013-10-24 21:00:00,1724.0
2013-10-24 22:00:00,1665.0
2013-10-24 23:00:00,1586.0
2013-10-24 00:00:00,1508.0
