Datetime,EKPC_MW
2016-02-06 01:00:00,1754.0
2016-02-06 02:00:00,1743.0
2016-02-06 03:00:00,1775.0
2016-02-06 04:00:00,1759.0
2016-02-06 05:00:00,1782.0
2016-02-06 06:00:00,1854.0
2016-02-06 07:00:00,1917.0
2016-02-06 08:00:00,1996.0
2016-02-06 09:00:00,2078.0
2016-02-06 10:00:00,1928.0
2016-02-06 11:00:00,1823.0
2016-02-06 12:00:00,1653.0
2016-02-06 13:00:00,1579.0
2016-02-06 14:00:00,1493.0
2016-02-06 15:00:00,1436.0
2016-02-06 16:00:00,1402.0
2016-02-06 17:00:00,1404.0
2016-02-06 18:00:00,1455.0
2016-02-06 19:00:00,1591.0
2016-02-06 20:00:00,1678.0
2016-02-06 21:00:00,1684.0
2016-02-06 22:00:00,1723.0
2016-02-06 23:00:00,1719.0
2016-02-06 00:00:00,1763.0
