Datetime,EKPC_MW
2016-12-25 01:00:00,1157.0
2016-12-25 02:00:00,1106.0
2016-12-25 03:00:00,1057.0
2016-12-25 04:00:00,1051.0
2016-12-25 05:00:00,1044.0
2016-12-25 06:00:00,1076.0
2016-12-25 07:00:00,1114.0
2016-12-25 08:00:00,1206.0
2016-12-25 09:00:00,1307.0
2016-12-25 10:00:00,1369.0
2016-12-25 11:00:00,1352.0
2016-12-25 12:00:00,1348.0
2016-12-25 13:00:00,1294.0
2016-12-25 14:00:00,1241.0
2016-12-25 15:00:00,1174.0
2016-12-25 16:00:00,1131.0
2016-12-25 17:00:00,1125.0
2016-12-25 18:00:00,1174.0
2016-12-25 19:00:00,1206.0
2016-12-25 20:00:00,1215.0
2016-12-25 21:00:00,1192.0
2016-12-25 22:00:00,1183.0
2016-12-25 23:00:00,1135.0
2016-12-25 00:00:00,1241.0
