Datetime,EKPC_MW
2015-05-25 01:00:00,1082.0
2015-05-25 02:00:00,994.0
2015-05-25 03:00:00,971.0
2015-05-25 04:00:00,910.0
2015-05-25 05:00:00,910.0
2015-05-25 06:00:00,921.0
2015-05-25 07:00:00,921.0
2015-05-25 08:00:00,971.0
2015-05-25 09:00:00,1084.0
2015-05-25 10:00:00,1140.0
2015-05-25 11:00:00,1293.0
2015-05-25 12:00:00,1342.0
2015-05-25 13:00:00,1399.0
2015-05-25 14:00:00,1411.0
2015-05-25 15:00:00,1424.0
2015-05-25 16:00:00,1424.0
2015-05-25 17:00:00,1461.0
2015-05-25 18:00:00,1475.0
2015-05-25 19:00:00,1466.0
2015-05-25 20:00:00,1464.0
2015-05-25 21:00:00,1463.0
2015-05-25 22:00:00,1480.0
2015-05-25 23:00:00,1298.0
2015-05-25 00:00:00,1222.0
