Datetime,EKPC_MW
2015-02-03 01:00:00,1929.0
2015-02-03 02:00:00,1928.0
2015-02-03 03:00:00,1891.0
2015-02-03 04:00:00,1918.0
2015-02-03 05:00:00,1932.0
2015-02-03 06:00:00,2031.0
2015-02-03 07:00:00,2188.0
2015-02-03 08:00:00,2256.0
2015-02-03 09:00:00,2155.0
2015-02-03 10:00:00,2039.0
2015-02-03 11:00:00,1919.0
2015-02-03 12:00:00,1781.0
2015-02-03 13:00:00,1676.0
2015-02-03 14:00:00,1580.0
2015-02-03 15:00:00,1520.0
2015-02-03 16:00:00,1468.0
2015-02-03 17:00:00,1489.0
2015-02-03 18:00:00,1619.0
2015-02-03 19:00:00,1817.0
2015-02-03 20:00:00,1931.0
2015-02-03 21:00:00,1962.0
2015-02-03 22:00:00,1927.0
2015-02-03 23:00:00,1848.0
2015-02-03 00:00:00,2030.0
