Datetime,EKPC_MW
2014-10-10 01:00:00,1023.0
2014-10-10 02:00:00,965.0
2014-10-10 03:00:00,936.0
2014-10-10 04:00:00,941.0
2014-10-10 05:00:00,907.0
2014-10-10 06:00:00,1028.0
2014-10-10 07:00:00,1087.0
2014-10-10 08:00:00,1214.0
2014-10-10 09:00:00,1195.0
2014-10-10 10:00:00,1226.0
2014-10-10 11:00:00,1243.0
2014-10-10 12:00:00,1240.0
2014-10-10 13:00:00,1246.0
2014-10-10 14:00:00,1215.0
2014-10-10 15:00:00,1221.0
2014-10-10 16:00:00,1231.0
2014-10-10 17:00:00,1230.0
2014-10-10 18:00:00,1244.0
2014-10-10 19:00:00,1279.0
2014-10-10 20:00:00,1325.0
2014-10-10 21:00:00,1289.0
2014-10-10 22:00:00,1276.0
2014-10-10 23:00:00,1212.0
2014-10-10 00:00:00,1112.0
