Datetime,EKPC_MW
2015-05-05 01:00:00,993.0
2015-05-05 02:00:00,985.0
2015-05-05 03:00:00,888.0
2015-05-05 04:00:00,939.0
2015-05-05 05:00:00,901.0
2015-05-05 06:00:00,986.0
2015-05-05 07:00:00,1108.0
2015-05-05 08:00:00,1187.0
2015-05-05 09:00:00,1201.0
2015-05-05 10:00:00,1147.0
2015-05-05 11:00:00,1202.0
2015-05-05 12:00:00,1258.0
2015-05-05 13:00:00,1318.0
2015-05-05 14:00:00,1304.0
2015-05-05 15:00:00,1331.0
2015-05-05 16:00:00,1396.0
2015-05-05 17:00:00,1497.0
2015-05-05 18:00:00,1504.0
2015-05-05 19:00:00,1544.0
2015-05-05 20:00:00,1528.0
2015-05-05 21:00:00,1528.0
2015-05-05 22:00:00,1544.0
2015-05-05 23:00:00,1401.0
2015-05-05 00:00:00,1165.0
