Datetime,EKPC_MW
2015-02-18 01:00:00,2352.0
2015-02-18 02:00:00,2343.0
2015-02-18 03:00:00,2330.0
2015-02-18 04:00:00,2348.0
2015-02-18 05:00:00,2379.0
2015-02-18 06:00:00,2425.0
2015-02-18 07:00:00,2434.0
2015-02-18 08:00:00,2458.0
2015-02-18 09:00:00,2475.0
2015-02-18 10:00:00,2443.0
2015-02-18 11:00:00,2377.0
2015-02-18 12:00:00,2339.0
2015-02-18 13:00:00,2349.0
2015-02-18 14:00:00,2326.0
2015-02-18 15:00:00,2374.0
2015-02-18 16:00:00,2398.0
2015-02-18 17:00:00,2510.0
2015-02-18 18:00:00,2587.0
2015-02-18 19:00:00,2727.0
2015-02-18 20:00:00,2774.0
2015-02-18 21:00:00,2835.0
2015-02-18 22:00:00,2853.0
2015-02-18 23:00:00,2803.0
2015-02-18 00:00:00,2366.0
