Datetime,EKPC_MW
2016-12-17 01:00:00,1644.0
2016-12-17 02:00:00,1604.0
2016-12-17 03:00:00,1550.0
2016-12-17 04:00:00,1492.0
2016-12-17 05:00:00,1475.0
2016-12-17 06:00:00,1456.0
2016-12-17 07:00:00,1496.0
2016-12-17 08:00:00,1536.0
2016-12-17 09:00:00,1518.0
2016-12-17 10:00:00,1555.0
2016-12-17 11:00:00,1567.0
2016-12-17 12:00:00,1503.0
2016-12-17 13:00:00,1491.0
2016-12-17 14:00:00,1416.0
2016-12-17 15:00:00,1364.0
2016-12-17 16:00:00,1308.0
2016-12-17 17:00:00,1323.0
2016-12-17 18:00:00,1426.0
2016-12-17 19:00:00,1402.0
2016-12-17 20:00:00,1396.0
2016-12-17 21:00:00,1367.0
2016-12-17 22:00:00,1339.0
2016-12-17 23:00:00,1300.0
2016-12-17 00:00:00,1771.0
