Datetime,EKPC_MW
2017-05-29 01:00:00,1090.0
2017-05-29 02:00:00,1015.0
2017-05-29 03:00:00,966.0
2017-05-29 04:00:00,931.0
2017-05-29 05:00:00,927.0
2017-05-29 06:00:00,928.0
2017-05-29 07:00:00,944.0
2017-05-29 08:00:00,962.0
2017-05-29 09:00:00,1048.0
2017-05-29 10:00:00,1185.0
2017-05-29 11:00:00,1292.0
2017-05-29 12:00:00,1398.0
2017-05-29 13:00:00,1449.0
2017-05-29 14:00:00,1505.0
2017-05-29 15:00:00,1545.0
2017-05-29 16:00:00,1575.0
2017-05-29 17:00:00,1620.0
2017-05-29 18:00:00,1656.0
2017-05-29 19:00:00,1620.0
2017-05-29 20:00:00,1573.0
2017-05-29 21:00:00,1536.0
2017-05-29 22:00:00,1551.0
2017-05-29 23:00:00,1444.0
2017-05-29 00:00:00,1158.0
