Datetime,EKPC_MW
2017-02-25 01:00:00,1006.0
2017-02-25 02:00:00,917.0
2017-02-25 03:00:00,920.0
2017-02-25 04:00:00,945.0
2017-02-25 05:00:00,921.0
2017-02-25 06:00:00,967.0
2017-02-25 07:00:00,1048.0
2017-02-25 08:00:00,1132.0
2017-02-25 09:00:00,1327.0
2017-02-25 10:00:00,1458.0
2017-02-25 11:00:00,1523.0
2017-02-25 12:00:00,1542.0
2017-02-25 13:00:00,1547.0
2017-02-25 14:00:00,1522.0
2017-02-25 15:00:00,1501.0
2017-02-25 16:00:00,1500.0
2017-02-25 17:00:00,1466.0
2017-02-25 18:00:00,1510.0
2017-02-25 19:00:00,1648.0
2017-02-25 20:00:00,1747.0
2017-02-25 21:00:00,1741.0
2017-02-25 22:00:00,1733.0
2017-02-25 23:00:00,1720.0
2017-02-25 00:00:00,1074.0
