Datetime,EKPC_MW
2016-12-01 01:00:00,1233.0
2016-12-01 02:00:00,1223.0
2016-12-01 03:00:00,1252.0
2016-12-01 04:00:00,1320.0
2016-12-01 05:00:00,1345.0
2016-12-01 06:00:00,1493.0
2016-12-01 07:00:00,1700.0
2016-12-01 08:00:00,1747.0
2016-12-01 09:00:00,1678.0
2016-12-01 10:00:00,1582.0
2016-12-01 11:00:00,1550.0
2016-12-01 12:00:00,1463.0
2016-12-01 13:00:00,1415.0
2016-12-01 14:00:00,1398.0
2016-12-01 15:00:00,1355.0
2016-12-01 16:00:00,1342.0
2016-12-01 17:00:00,1405.0
2016-12-01 18:00:00,1569.0
2016-12-01 19:00:00,1689.0
2016-12-01 20:00:00,1771.0
2016-12-01 21:00:00,1827.0
2016-12-01 22:00:00,1804.0
2016-12-01 23:00:00,1735.0
2016-12-01 00:00:00,1287.0
