Datetime,EKPC_MW
2013-06-07 01:00:00,1131.0
2013-06-07 02:00:00,989.0
2013-06-07 03:00:00,1006.0
2013-06-07 04:00:00,945.0
2013-06-07 05:00:00,972.0
2013-06-07 06:00:00,1019.0
2013-06-07 07:00:00,1086.0
2013-06-07 08:00:00,1134.0
2013-06-07 09:00:00,1160.0
2013-06-07 10:00:00,1193.0
2013-06-07 11:00:00,1231.0
2013-06-07 12:00:00,1292.0
2013-06-07 13:00:00,1340.0
2013-06-07 14:00:00,1376.0
2013-06-07 15:00:00,1413.0
2013-06-07 16:00:00,1484.0
2013-06-07 17:00:00,1530.0
2013-06-07 18:00:00,1542.0
2013-06-07 19:00:00,1507.0
2013-06-07 20:00:00,1438.0
2013-06-07 21:00:00,1395.0
2013-06-07 22:00:00,1432.0
2013-06-07 23:00:00,1360.0
2013-06-07 00:00:00,1264.0
