Datetime,EKPC_MW
2015-03-02 01:00:00,1586.0
2015-03-02 02:00:00,1528.0
2015-03-02 03:00:00,1589.0
2015-03-02 04:00:00,1636.0
2015-03-02 05:00:00,1720.0
2015-03-02 06:00:00,1846.0
2015-03-02 07:00:00,2089.0
2015-03-02 08:00:00,2112.0
2015-03-02 09:00:00,2020.0
2015-03-02 10:00:00,1942.0
2015-03-02 11:00:00,1843.0
2015-03-02 12:00:00,1701.0
2015-03-02 13:00:00,1643.0
2015-03-02 14:00:00,1570.0
2015-03-02 15:00:00,1514.0
2015-03-02 16:00:00,1485.0
2015-03-02 17:00:00,1545.0
2015-03-02 18:00:00,1607.0
2015-03-02 19:00:00,1820.0
2015-03-02 20:00:00,1953.0
2015-03-02 21:00:00,1993.0
2015-03-02 22:00:00,1905.0
2015-03-02 23:00:00,1855.0
2015-03-02 00:00:00,1624.0
